longitude,latitude,wifi_strength,relative_wifi_strength
136.0793552184914,22.87797053038105,-26.044174870548908,0.7930775643266073
-74.49454410861921,-20.535067423374556,-40.51689708732719,0.6347182020091869
159.61446219119068,61.87492619646892,-48.86595133562601,0.3318389933246091
-88.5151541659298,-40.342162576298826,-51.787746309259276,0.4009353481934868
-5.099959193710077,-83.02003846984418,-17.91798045487497,0.7765743588711416
83.76470663884373,-1.9232575111058026,-37.92041193920757,0.7368901405014826
-172.74467896553114,-77.92717183968873,-46.722401080862504,0.28815650891343736
-0.06840837014129875,-31.701818709211928,-50.092724784630605,0.4682168034824422
59.44918048201663,-50.64911903131119,-16.852253884153768,0.8516942950177372
-115.84614071178105,-41.20456341451261,-59.09970029109687,0.2976052582320943
-86.98521224224402,-59.65691978708705,-48.98156971182579,0.3412127789097667
126.39890428894762,59.83929876292021,-24.820699045032732,0.7128748607957299
103.38677275945804,13.222135183661052,-10.04065229637343,0.9889674797276251
26.22347141546598,-16.996442179276002,-47.60803586779416,0.5713885806015804
-19.625549110685625,-58.456612913999194,-27.70365275349819,0.6723594732786324
164.42257320291162,87.7247788532255,-47.87459864109575,0.21997035580927296
71.68657898254253,0.030159914166532076,-17.59774721401765,0.9325787275951407
-56.56764903661556,-54.47761302250653,-30.750022362036635,0.6384075473060886
160.90486977460654,-8.811083919978756,-33.433577781588355,0.7556372923171837
-74.38890176449684,54.92657157286439,-16.067242678262325,0.8559842731885206
-107.68416721845666,-34.341495939809214,-32.96943361365324,0.673730495318517
149.19824659226697,26.296174977553534,-32.846176549217915,0.7025041636471955
98.10358527000727,-79.19278153586822,-52.04632743017155,0.1893672062714031
179.75407570812683,40.31359816977459,-33.931374167132624,0.6405657342820451
-44.8087615202958,85.8531123014995,-11.717618434700661,0.8835648079707551
113.66790441999655,-6.224067863112083,-48.06080512175487,0.6196854441506678
-132.45412057911193,-42.271028472360435,-59.088198820530344,0.291275259724149
133.38042044575184,36.13242491917916,-28.880371920737147,0.7207340205856294
-173.5645449993063,3.963996790280717,-37.67066075646859,0.731341109717202
-124.92504171786159,33.46496956422027,-58.017009366206345,0.35843706429509326
178.48721811243422,-22.960852154106576,-52.65667085103653,0.48347238243642926
-87.86962099416631,-24.356718383912522,-11.903639809339943,0.9555358725167596
-77.96868463043741,-86.6504965454451,-43.44940822324307,0.3057140964276899
-126.23789420198153,6.535997865257656,-31.615631277368053,0.7815270016283761
-139.76472229178083,-89.30094995031878,-38.30342790231117,0.38882067710691226
26.66027283827424,82.75298092011974,-55.665234280307025,0.1059566404380628
-39.729215285783766,-60.27897069336771,-37.13382453117139,0.5213155732888896
162.1020795071119,-86.53133798968611,-58.27395048624507,0.03691612881997682
68.27932981085476,-22.24039582070023,-10.662989872934318,0.9724596871799196
167.7560515982094,-61.4075772434663,-56.99400565920145,0.207535852886436
150.62180191393736,-34.8558507999697,-23.027657569826673,0.7997337419143256
92.61705798463748,1.7735516905960083,-23.649715554086413,0.8722606454957619
148.56712647092144,31.811735751064845,-35.75543711507178,0.6473877893467171
-68.86155963689284,15.70712410372164,-26.809979528304787,0.8039668773203601
153.56649448736454,-4.302755024840749,-32.47271954829124,0.7804751585791241
113.0960915822422,-62.830662509157634,-41.21536709663047,0.44736641729240334
-167.0732579785349,-33.41051406805925,-51.91983034293968,0.43620197650365466
-24.64469592370216,70.20235085960309,-29.724129948766446,0.6055582340089205
-3.051708061255141,-87.94614493204736,-29.356586049047547,0.5580094115976733
170.37316528344468,81.38095507558154,-58.59310232042771,0.06217548442986853
-27.682223122914763,-79.9954275583974,-39.22826907857585,0.40932305141718006
107.91393768857353,-34.92680290297406,-34.21052663779673,0.6557878079652085
177.16053182233912,-66.29046997920956,-57.007584944861044,0.17867635995247325
16.59645262663426,-81.3193233523092,-48.78353636991751,0.23550449906641938
-148.1590444351242,-50.41482711115074,-36.58208213378478,0.5669862166432433
123.08291575076322,29.956005124020507,-23.065646939145104,0.8108769636229982
119.16364681977285,29.019560867638788,-57.4645472467831,0.39174717917098595
-18.31644632438065,-8.041676262618466,-25.818590514718316,0.8351203691598407
108.08055151836959,31.681007954056682,-50.700052490763255,0.4607185718474521
168.11770484399784,-78.17283721438058,-10.685668521832326,0.9106873410259254
-91.92080997518795,63.11217093536007,-27.555568457927123,0.6614192493312767
-9.291347725283572,44.767595853655564,-59.674662724605206,0.2679592271588918
-46.645343197808785,-35.9072505700153,-55.50432365183669,0.37641355823633993
-5.287066119945223,54.878000422677786,-20.164424430467243,0.7949745236907336
-144.69265830422034,-32.93994530979213,-22.883942269014604,0.8060926302659448
-146.4085940802064,-51.26454969134427,-42.974815920606645,0.4708470989618172
86.24744851674939,18.868259937776088,-42.67082494850645,0.6175352932711116
-121.958832803064,66.2581913359748,-58.22852476425546,0.15923123295340155
138.67725803245844,69.96165838330768,-16.269089489850984,0.8277996817972234
-39.049514376891636,-4.6548967612279455,-25.952114903024977,0.8428188090529086
-174.2098375634487,-26.69109453826072,-43.41392298183551,0.5742570828670215
44.346679009632396,13.871208197022128,-19.74238928408805,0.8845851010707797
-137.71080444616302,-63.76352496745912,-26.917394793427263,0.6696709930059577
156.9992571007656,-36.81137659499206,-39.89650468034575,0.574945334791998
-90.86514887893121,-54.0187369579844,-58.446089053639966,0.22935326256478208
-115.86172178377366,85.67478731672063,-10.238128557196617,0.9105286585474889
-150.8899525224661,25.628489544505726,-23.059472315527273,0.821223203121068
-29.198831467031937,-15.006762439892341,-41.762204510082384,0.6443124501603182
-44.86522047160835,69.45740601800824,-48.02600828157697,0.30749010096781343
-71.553278294771,-62.751881401665955,-32.83006996113363,0.5795225988964309
153.27300684436477,-87.20253520975378,-27.63278899129132,0.5916928990272008
-44.17569819262178,39.79553098107084,-54.9201151663617,0.3620064780692394
80.51049997233304,11.434165164771045,-23.10116124961825,0.8544738151544322
-16.38617498781187,-4.341347802090411,-33.185995592587346,0.7734208185136069
101.99642971488822,66.22780447041353,-50.20705529095159,0.28838525599876186
128.04875695283272,37.36730942603529,-45.700872776978855,0.4965782423577036
-45.987660814029965,77.72774147165293,-12.136405950876366,0.8861343850124561
-55.7793909885949,-38.079750807134126,-50.45242879963415,0.43059495249617924
-58.37690032408982,-63.995135447142346,-50.51692058580746,0.29501078142645715
-78.20652472964025,68.21744835233926,-12.489484792910588,0.8922638095518121
-155.1804760544784,40.69638161107366,-44.88372912609077,0.49191164106494534
100.4200303845945,30.4850185654457,-53.16974648657389,0.4363352589453102
-83.10811907600112,-21.02486887978546,-24.734467682412024,0.8130095716985007
178.79154281824538,50.545766367015176,-58.285152445372255,0.25257116545884245
55.4303445062547,33.56022504824162,-54.961809705737686,0.39671921628121826
65.49984633603214,83.2459876846082,-10.830977259465286,0.902517440430938
172.88451187830225,-83.52294353110935,-35.053814779964014,0.4696303123834892
-86.71681687055303,9.298166058620254,-58.677262974122335,0.4959867430514071
-36.67371583417889,68.80399722329363,-20.28636845792171,0.7640817213139834
-152.71743383287858,-59.01910777149101,-50.02867824677524,0.32836905232978797
142.3747882785883,57.476923625111965,-58.14322297597566,0.2131489597228712
-97.0150505997987,-43.06880842468327,-16.18369426613266,0.8739971967434536
166.5820978455289,55.063544747947816,-47.960609039200946,0.37961021479090257
-134.7088335578887,-35.12946848160475,-57.8252084013146,0.35096852223155944
-96.45491500080013,-65.49449451765588,-21.744233207075474,0.7476612513863226
-12.92748730808512,49.263184240967064,-23.774707738123503,0.7548825635504718
-52.328953577075595,-40.61319561051534,-50.96311316126349,0.41057567361746056
-34.65650941076686,41.721705738276256,-51.34685499361644,0.3995595181408333
94.87507336854918,27.004586571601877,-53.164451310568964,0.45544400768363746
4.117765927889394,-76.33788774548157,-25.014981851365647,0.6674041921755319
-55.80439476746196,64.00815281820533,-38.18871573589072,0.4903439648927127
175.60787086624453,-24.45308458906868,-31.62381645521691,0.7231327871492037
-37.765518507878085,-88.38697325701801,-35.510312328919426,0.44370206445224275
69.22901707628645,58.21272311299586,-12.679346816509124,0.9022275089549299
55.38565905294962,53.23736887549316,-25.626706840469765,0.7178574443748857
43.312976806421574,83.32690262549872,-58.618374465087435,0.049990286433421176
-79.31369597820743,-13.851371151030563,-14.292027809727713,0.9428786962998366
-109.55621467955802,33.61910352855507,-44.077598894535825,0.5348592852885858
123.67485607598923,23.176700847003417,-32.74586344304697,0.7142176418114438
145.50999249221127,10.482940912478554,-45.02722687580845,0.6299912466222036
111.72053447895212,7.535498481326059,-48.2504231008526,0.6112954334501366
-68.09294012479505,-8.0009309429323,-11.2131591221317,0.9825370341531111
165.78944775336078,88.3812049188027,-40.96143527413139,0.3436498988569611
75.1330318680642,-11.53033377955353,-38.696228955455865,0.6912908117664363
-63.40717293067334,11.11769024597453,-59.831993238400464,0.47298209765706123
-154.69094375975152,-30.154227506400723,-24.748025252305162,0.7896024764745273
-15.959057585018058,-9.313355607085512,-10.915423461325027,0.9840656147963205
136.43748737615084,-31.671868524345115,-22.147217045491757,0.8183043686561274
97.42805467491371,70.2498513413349,-32.55658349142948,0.558699324587343
-91.62974585515715,-65.88543573131602,-23.233830274327147,0.7228886275478447
105.75372267384626,10.67757977113503,-15.914316719247132,0.9307378798036353
28.84838082825968,-53.21110395141813,-55.60378386760865,0.27610313087877814
-178.87305765226083,16.521191250269297,-21.586996032118094,0.8589789090095622
26.049159076149692,-50.925961782091875,-50.00904401670199,0.3703234171938055
92.6808594730515,64.05562418872489,-49.11740820418008,0.31688527448938086
-105.87332138545904,36.81008296476713,-10.106465504159537,0.9637341055071257
-53.699557529328104,7.841338581499286,-19.46326809316291,0.8996472313598681
-56.78637442610555,-2.692679477724596,-27.341066785648565,0.8348096814525937
-23.419566226444147,7.522327701807001,-46.763152144555534,0.6262879922150835
-92.31411702954894,68.35247994023715,-50.648534892071986,0.27021203002371025
-105.37937434864156,-26.86461440333946,-28.558369614111676,0.7521530922773251
135.69805461899932,-77.91608242453381,-46.604066134060666,0.29025480825233213
-92.43983554273032,21.837530824862256,-40.505235383824285,0.6294213664129946
153.8684293437259,-52.531508778292356,-16.961125816659937,0.8468325233233988
-40.501367361735106,-32.82564492196043,-15.27155317268047,0.9025879364030656
21.278162423000992,-33.545229330401945,-27.045074485988472,0.7517592248346465
-71.22798402898948,-37.28257075777042,-36.97605350940508,0.6112668147653959
158.86036076692244,-73.59008166325371,-13.09016420243428,0.8752449381425957
78.60453650619178,-50.8709117088217,-12.32776997606797,0.9169050111436194
-6.4172827232114855,-32.53695833734216,-24.685878731019265,0.7843174682314845
-141.42843918991255,17.56219505023661,-43.36493287932293,0.615587205844339
-174.20768752542764,69.13350184975971,-43.66032414204823,0.3805895308552759
-37.882632408728625,26.539395639218654,-22.065661566376747,0.8309809875655765
-149.14758469811383,-62.365694688438325,-20.964043491886535,0.7668970246597201
-158.47175595178248,13.408994438870096,-45.672957328275515,0.6095597013806362
-129.14497889294827,55.63493577648251,-33.1201140841025,0.5992216757840215
49.575758605249604,36.11265457778768,-39.84299340745873,0.5785088029909161
-115.67591339657264,53.028402137563575,-58.035654891328925,0.24135171875697672
-45.30962335507414,-2.680434030228085,-36.8884663408363,0.7437781770131529
-162.48264911306683,11.897453263889602,-33.755295811520696,0.7416437396041036
123.56468837023556,-11.76756213933767,-25.193124566583386,0.8317709701503865
178.4183231296497,-50.57745856808671,-14.078769503119354,0.8919444384090963
-159.55711377831295,-47.68836374946917,-38.95670640905384,0.5436018041992183
-8.177566430185124,48.78586293691737,-26.694638621161253,0.7143442628757348
-123.30555463632275,22.299753260403435,-56.69930467212648,0.44033251326062745
-13.683971967222192,15.245641631060693,-37.118757531396625,0.6935810622296373
-160.0928939693855,43.87930577036971,-23.390994289311706,0.7733427542156373
48.973860847000935,65.87825054758991,-21.656491808393284,0.7482100504792843
-18.001642087992764,-71.02183530555405,-58.34027807469808,0.12883245056619774
89.90006110085352,-33.935407650340196,-51.84382952849393,0.4343666554434228
155.64549114817328,-41.40832338992846,-51.5896521184723,0.3979319668664683
84.88846945734298,50.35772963214677,-39.94599434938568,0.5186092789682154
-152.44023843008878,-43.26363179381462,-58.612771901059986,0.29175957992456353
-56.297360010634534,44.013803316489884,-27.890317892993444,0.7109635627140737
-57.030690433337696,23.709870607756514,-19.138656708129524,0.8716600498171371
135.10413115307693,-23.385525836908016,-11.161296840942896,0.96538819394377
131.39401963960051,-49.023888062996534,-41.25908508722581,0.5053053937243847
55.26296580651865,4.557660173421311,-49.085416012866844,0.6179568758651908
46.00804913528816,19.33974565047926,-35.02877204381379,0.7014593263625327
-172.12517712540048,-25.735822908384947,-46.621415201391876,0.5403205650247886
154.14706795489258,61.56571129978815,-21.421468979669577,0.7614878486906036
-36.396858317862495,-26.75426133778089,-49.23630504976847,0.5040137978296185
-101.10419532764718,-13.80480101268364,-54.29926087160773,0.5155429073984356
61.924716450567786,73.24379954463566,-31.473200758807444,0.5668690840770612
76.56727963587872,88.91354618883199,-57.367487182679554,0.039320028662387256
52.52780952329144,-32.60765833393152,-30.727197699747652,0.707906732955454
0.7550798424863387,84.69238237347054,-51.783001803948935,0.16464338107220505
15.19700115867056,-80.317655701187,-45.69390298568754,0.29468984729517944
-74.24023535850124,-29.914476277352968,-22.349722688584414,0.8198108520423635
-163.3495993754304,-25.665613541733308,-34.30177428396772,0.6873085051333261
-111.54087254646063,66.86449499099123,-16.163509898800292,0.8346898792556957
-22.7787329081402,-3.0136818077977097,-39.055469015473776,0.7217691883623827
171.9009959093625,53.024482146493455,-22.096971410613605,0.7703748813781257
-149.93922319746656,65.72585808449483,-30.00268354493909,0.6147879322438731
-16.650926905381766,13.144324686259196,-12.953136587400515,0.9581312762026534
56.79440362777092,-48.75137259656136,-28.605066798001058,0.6871586066021771
114.54559662738228,30.073863775933077,-16.239390831387333,0.8949528002291405
69.31502864865459,-33.981569092768005,-18.070915224260453,0.8650521994401098
159.8555257968307,-70.0348222371156,-45.420176375228635,0.34755456575355903
144.2183500036253,65.28515237199571,-15.5362887770019,0.8473409163658463
101.1793699793667,-54.6779642676136,-15.306899037784788,0.8677166363894476
-30.001537330237653,28.72396315760703,-11.86570821254223,0.9506491407565331
-169.63901212818448,2.289815832147184,-17.925916587833193,0.9253693024860418
-140.2946149332196,85.02334580103476,-11.704203744063918,0.8848070835254236
-126.75260259202712,-78.43757107412708,-34.35174705476463,0.5001465839448552
88.74321796973663,-71.16602060663251,-54.77963060935567,0.18702564394078117
-131.55163989107672,84.85054515587044,-36.56254425141771,0.4376913932165435
-127.35824292850984,-38.128243724393414,-11.225965662066656,0.9476008345896949
125.91438270054158,56.761153219895334,-25.387962561986654,0.7121698322569442
-72.16020046791338,-64.2399957970353,-58.477630404784456,0.1673713224778693
50.883172903258355,-30.574299528866185,-22.398848753114002,0.8176835568672662
177.73928155953553,24.06185430957983,-12.854698228185057,0.9447328277558584
-68.47176179168929,42.39217120010812,-13.795986871305736,0.9076573432905812
-21.9270565447502,-5.535758371368047,-50.276473330320975,0.6013051773363677
117.6148598626475,3.8111241665590256,-52.8068162390292,0.5857992564633543
-84.25087280441177,47.93826646543653,-21.531749464545953,0.789965529291177
71.6011382572907,39.990723920690215,-21.515995330297763,0.8077877394201614
40.31267455650655,-16.876222216132703,-24.656334372116312,0.8244296626200199
-1.9322633495978891,-75.62376794656218,-56.18823289960483,0.13788409850986344
148.91301721703417,81.26704995932204,-59.08014686389042,0.054277645589973056
-111.51309595001258,-13.309137491499186,-14.610231955835516,0.9402930575113735
-7.805654761964092,86.63366539426409,-15.520081985888197,0.8135006933429878
-27.697139477113723,55.340284570875866,-45.92449520267819,0.4087001186300941
79.19571521254801,8.553938283958786,-49.51697643023586,0.5933917566801284
-36.23102543495844,-1.8940392211877537,-11.601685318679749,0.9859100348961943
69.42674522115462,-33.804578433161645,-56.94731425691035,0.3700387918037907
123.28537434617675,-3.6709181075671182,-42.770672083972855,0.6833120343978689
-79.64489598048958,48.31756752052141,-38.126483159280184,0.5528974611628757
172.1112588726332,24.483178334919955,-24.042629718065264,0.8123575335181042
-111.62598123902785,89.34961256156697,-31.8357027147911,0.508009766901639
17.313683326786105,47.23374700507577,-49.700522475719666,0.393683672581245
175.51034542469404,3.482731855658187,-48.81078469907082,0.6260292562459834
-105.61897055728313,-17.72531414534957,-25.66915503286821,0.811046267928672
129.37095971764597,-79.41716924652953,-53.19542266427655,0.1681299722530096
166.67862492375434,53.946965756658585,-12.350426602722834,0.9126666995974394
-152.41482195026072,-20.737297304474865,-16.166846877442907,0.9113836978537226
16.66026192049469,-53.826768093879046,-47.84353468912393,0.3874477817933988
172.6161578405177,-39.510563642693384,-57.06382550146152,0.33504426580761776
-15.206306622332647,-8.753618765113714,-34.40765076316649,0.7459351981995738
-50.696302234480385,49.72925918389407,-42.228210575170294,0.4883738426457349
-45.79265628315429,-15.010683565770023,-35.261463181503764,0.7145509289791575
53.492434832182454,34.77176067114928,-23.437969009864652,0.7946642145686241
86.59502639717726,40.568967822921536,-58.28921375743485,0.31236216794012334
78.95381166784114,88.74972734272558,-11.470844626677234,0.8846113938689862
7.943281111488659,38.72605090822873,-50.86277814916307,0.4218028319214773
11.0862902581934,-21.338784029984296,-55.91395633915329,0.454938971759942
-15.472002929749777,58.78397895767398,-21.007357032614458,0.7739614759774587
53.37704083535735,-65.71145456770424,-30.92382445286154,0.600070938778529
-0.10048713154120037,5.8877802038250024,-12.10891094014032,0.9761360128979135
-14.361269500741912,-53.828643867051014,-24.401924250179135,0.7344275785827907
-58.37564878776712,-67.55203836539148,-44.121080840637305,0.3802245959812468
-57.26028688344614,-89.10698524318006,-34.34726582967251,0.4625091308758927
18.617428784961675,17.73803955004483,-22.420003707071707,0.8470391382275766
-128.54487075242838,26.451564299536486,-23.47302865773858,0.8143135303649958
88.21282458923969,61.99278691326654,-24.703623899712575,0.7092052358948712
38.43960890381439,81.24573918003577,-22.921337803998448,0.6916674438584278
-138.88656147319898,70.78081308153747,-19.42314054722882,0.7742383032463778
161.67696492243795,35.81540779787862,-18.932253650539515,0.8504886802231985
-95.70378056820235,24.90235418592779,-37.14424514745279,0.6563899187288563
-142.4685841744863,63.29811097269908,-46.50211382674196,0.361975531605594
12.180961623677376,83.39426946872689,-16.673483905124314,0.798092356844167
-4.884319203345456,-65.30866357411446,-36.83270132876993,0.5069068498686558
-108.01610153106076,87.39071438684402,-26.684172380490118,0.608476015298409
65.79311403535553,-49.22517959979054,-51.87180972719139,0.3523862485156521
79.98362689722268,72.80349115049205,-30.535264311905692,0.5840104900423388
31.24284154949933,79.14324701086653,-26.355341631319888,0.6368495813253976
-5.438120171386004,-85.571848417176,-39.810329821824354,0.3762924871110293
-49.804172995112935,-42.953596704821436,-10.746095494358293,0.9485920410552269
4.871010278629285,35.47829529443088,-30.610327819709077,0.7003380845350222
63.07730072938287,76.59233246143114,-18.241891065977647,0.7828738975830358
-0.30152100653759817,64.22943530321962,-56.878181802903654,0.19282241004410977
53.567761311970145,66.83576589685424,-23.877742126643355,0.710222938206476
-169.62503787114667,72.96143922148406,-13.735263216294442,0.8652726622598585
-92.37672028033008,31.352364157612996,-36.92591778450678,0.634459937330633
-23.493138731598236,-85.46765176040792,-34.223835495467284,0.4776027083076389
-177.5829950852511,-85.64313080208588,-33.39595999012583,0.49194972216695704
-179.61074034528727,-42.75906758949335,-38.162850736119424,0.5742111525517861
162.56861447253726,-12.264563293782444,-49.53861150642474,0.5742543781382169
-52.17293576836906,36.63141979978707,-32.06310809757558,0.6777721914797388
8.633531903224139,-63.022075265164105,-23.30906251407439,0.7285505142567356
53.353937399501774,16.21517149216153,-55.655208656959886,0.48725093109873013
-158.21055582660327,-18.01837443401071,-21.716272056110796,0.8542155576727815
61.32005495983489,-69.07085370426593,-26.074779305465718,0.6687628726883549
88.52123563821135,-29.03057907040528,-16.32533846648939,0.8956435633250721
-27.320386950217795,-35.04458861108748,-13.078467237367924,0.9273234700566356
2.924391572426771,0.07849597488944937,-54.90085948622467,0.5866719785020486
110.44971903429848,-60.22909210165493,-43.16772540885823,0.4282161840723047
140.91123843108153,51.312490677311956,-45.041509529051616,0.4405784855274728
102.19084947410545,48.76728828361502,-31.150299432061164,0.6507623306437645
100.3144904172301,-61.834697360222464,-25.8895268886509,0.6910759809790198
59.982556870394546,-73.94236772734139,-45.034705600067284,0.3357926646468301
-152.820727145612,19.330923146230717,-41.48651733408474,0.6288292157712237
133.2224749009627,21.756289121010212,-43.56060603510021,0.5946186550901833
-27.18673015056868,-46.428073009777165,-30.711904361250138,0.6644168814850577
-144.7899481834967,69.85569900619615,-56.16437202379336,0.1716314809666534
-36.741469063169234,82.1990755138898,-28.228783136127262,0.5953597865258142
-112.91257904202475,-32.22333306591584,-12.618930591897403,0.936901224406567
-114.21058674418964,3.819306281545522,-34.17379051395029,0.7656661215675636
170.3158546808943,73.00589229495245,-20.55911394526848,0.7507334832642312
-126.28472072841953,19.227874852458058,-13.899829030576285,0.9393793358850729
-3.5537678516907363,80.82597246664355,-10.934846805024776,0.9033888831075103
82.20535416442482,-66.73390684527982,-54.7266050422662,0.2128678999724605
169.27489945403562,34.70416675208486,-21.753001398186072,0.8164522270700976
0.991787712355233,29.28686054188141,-20.583868059009973,0.8429330209448186
-157.55714042474688,-18.251229914662673,-40.294119668438725,0.6467233476769875
136.22943334242063,-40.0707302286479,-32.01541358868448,0.6670615867608723
30.267368569368017,68.88400664808148,-48.04284628923647,0.31004888026688343
97.43431979006812,-26.88346756513109,-38.9301764472466,0.6273333545078856
-44.18033714276277,78.90873696491968,-55.06695979987117,0.1383797645065752
27.66790854337424,64.69880766350062,-24.793853586363085,0.7008889080793834
136.32642106432957,4.055421425470286,-59.330927038688024,0.5213194411054466
105.5500074164936,61.22425262510987,-34.477173702819556,0.5590495311664886
78.72353255331308,64.83525597814636,-34.57182549556554,0.5447284990098158
38.19152358346079,-38.12521904873198,-23.523461517878623,0.7854478805253876
12.347215110560484,18.228437183927966,-31.159384415324222,0.7485645526035247
-53.70038227662671,57.24076340068413,-48.6094858935788,0.35903093946635084
-5.621828974207858,48.96508309196503,-29.98929185681125,0.6667326455253724
144.57763175837562,0.10770582921689709,-59.04595622213048,0.5480672791002464
-55.35854815628204,-13.224104779688489,-47.14540521062318,0.5947863500307069
82.53256437937557,-41.62160249549656,-35.71544804752337,0.6118310663029853
-159.4374390034149,-67.92520357206183,-25.964819522312034,0.6736244184582909
-59.43321524549562,-82.27130143061487,-37.758202036932715,0.4261983708605305
69.6232936047204,-35.573050715063204,-55.08516632602655,0.38373957239379897
6.443259562523991,-16.543013119222138,-59.35052198650255,0.4448540746274531
160.51037941368537,4.523894912169439,-17.814872270083747,0.9223279725740973
-89.2098927332726,-53.26720624597654,-39.25267356874316,0.5168708418739036
-136.17029320934898,-8.778012836265901,-59.592308542080445,0.48982565425340785
-8.995936893146649,-48.98367711038965,-19.908618700729285,0.8108656252849257
-100.83944969070834,78.84376746076134,-16.804634728089525,0.8036219023499894
44.134288613298594,3.646581836036958,-47.00716923586732,0.6425889330390239
58.90387348339041,75.85394952428629,-58.79210488944013,0.09210747643250215
118.02749796842141,61.5091050234285,-45.14221458989703,0.39174189417468464
-136.33332663881393,11.952355502822968,-51.806432991072185,0.5520509291743753
17.169125309672552,66.91217356583502,-49.205553088222814,0.3010220786511336
-1.2145734565992825,-0.31978913052601854,-24.093073573309965,0.8716778391820169
84.11401494653552,1.5626782573773284,-39.53703074616003,0.7230635158596813
-116.90853438107766,-41.31535332893653,-33.11410327336554,0.6481124915379162
95.4957286121001,19.2807781807832,-16.720796275624544,0.9075769686631833
58.704897234378336,83.12015226704585,-19.409604378884133,0.7498137278620178
-92.0025340449999,-83.2842703488187,-40.75514295887944,0.36881543171338654
-25.347125435201292,55.46287685137543,-25.54711417628487,0.7131794321060322
-100.96755259638292,-74.36832661809454,-15.434853192315963,0.834533429097247
14.18500033373536,55.77596196540267,-23.065279503841488,0.7495904369593543
84.78790636405114,-11.660267004253157,-10.529135796546804,0.9854706833128944
-112.78718902225981,-22.534193443705902,-21.115840377695136,0.8510768603999523
61.6432756201352,45.55722296405506,-18.939336946661278,0.8314085976019402
-44.84287127563684,26.832387264479763,-17.511068294744064,0.8850797066632339
-127.99339973114488,-72.63258908201881,-24.24836601156929,0.6897744984383877
-10.98376920389262,-10.81740978362727,-49.535766975940255,0.5816619380678725
65.91579590851859,-54.89295888931928,-44.63276936702669,0.43007630639053057
154.64404812761023,7.184984191151955,-18.105194447830392,0.9145452665034014
-26.82554237338556,0.4826433538265178,-31.44260700592656,0.80283435228499
11.579794976648941,-9.968457548990955,-41.749699709912505,0.6660957345589197
146.7049528719519,-75.81633068250468,-35.628054939996346,0.4876331809441733
-92.29201232143542,32.632429415610645,-38.31029415744951,0.612123354106959
-40.66986289984939,3.064733610414379,-14.252921468000018,0.9591190831883132
